159.92	3.2364e-08	0.51037	52.482	-6.3721	232.48	8.8695
162.6	0.017426	0.25722	281.88	-16.925	221.44	3.9034
166.94	2.0189e-09	3.366	60.128	-4.7977	234.06	18.304
169.86	1.0093e-07	4.7883	301	-16.913	229.49	-2.1746
174.75	3.7317e-11	4.2756	41.45	-1.5229	236.85	11.826
178.52	2.4934e-10	5.1481	55.342	0.42843	244.06	0.073278
183.05	3.7014e-08	2.7061	112.74	-9.0569	223.37	0.53419
188.01	3.0624e-05	2.2147	275.85	-21.263	216.89	6.6524
192.78	1.7584e-11	4.5444	138.82	-8.9355	236.62	6.4011
197.58	7.9076e-09	1.7788	56.298	-3.6237	232.85	6.195
203.03	1.0653e-09	2.026	117.9	-8.8828	221.01	15.367
206.31	6.3869e-09	3.5901	279.97	-18.891	243.69	-16.412
212.97	5.6779e-06	1.4821	289.53	-17.895	221.52	11.88
217.51	4.1863e-11	3.6607	125.86	-11.632	236.48	0.2298
222.28	4.7241e-10	1.781	47.739	-2.5724	223.26	-9.1784
227.96	1.6984e-08	2.8609	316.19	-15.346	221.22	-1.5366
234.9	7.118e-09	3.0793	286.52	-17.049	236.42	27.138
238.82	3.848e-11	5.575	129.73	-10.658	235.64	-0.024962
244.93	2.3314e-11	1.886	53.879	0.41704	231.93	12.443
250.4	1.65e-11	3.0878	58.653	-2.1188	218.34	12.219
254.6	7.924e-13	3.9162	58.974	-4.9325	224.94	-15.233
352.66	9.2719e-11	1.3063	137.42	-6.7014	215.58	11.985
354.93	2.2052e-09	0.10683	271.62	-14.742	233.93	3.541
357.77	5.0723e-11	2.5622	54.952	-5.0416	231.39	0.58275
360.13	2.285e-12	3.2784	113.97	-7.337	226.21	-13.389
365.11	1.2136e-12	2.6865	123.36	-4.5398	232.33	18.558
367.65	9.2665e-14	3.2598	126.78	-9.3657	240.53	4.2984
371.09	3.6446e-10	2.6843	282.11	-18.344	246.01	5.9618
374.08	8.3848e-11	5.744	278.69	-20.563	238.24	-1.086
377.42	1.988e-13	0.163	56.687	-3.3231	241.86	-2.989
381.68	1.8012e-10	5.5442	119.55	-11.408	220.11	12.1
385.21	2.6988e-11	6.272	279.15	-15.381	234.6	11.493
388.19	3.3753e-10	2.9856	59.396	-5.5402	215.91	2.1378
392.19	4.561e-13	4.8095	129.34	-12.7	240	9.8073
395.35	7.1526e-11	3.1182	130.22	-8.5908	219.5	2.1934
399.73	7.4364e-15	1.2378	108.81	-5.7952	234.36	16.294
404.16	6.6248e-14	0.60811	58.817	-6.4721	225.96	33.521
406.27	4.6836e-09	0.72787	282.26	-18.717	233.91	2.9981
409.91	1.2826e-10	3.2368	51.149	-1.5649	226.08	2.6255
415.34	8.4885e-15	3.1234	50.352	-6.5136	239.8	36.312
417.59	4.9472e-10	0.16636	290.48	-14.798	217.9	8.2014
536.71	2.5773e-14	5.8598	58.238	-0.87254	235.33	6.1999
539.66	1.7597e-12	4.3135	128.78	-10.392	226.05	5.2581
667.95	8.2894e-17	3.3801	58.858	-3.8922	216.82	15.981
670.34	8.3389e-18	6.2144	120.43	-11.515	254.34	11.246
673.53	9.5628e-15	2.6908	285.46	-12.572	208.55	21.688
676.05	2.5229e-16	5.65	141.59	-4.5385	227.82	13.149
678.5	5.8588e-15	5.5276	128.85	-4.3569	224.23	6.1326
681.44	1.0824e-14	5.0665	57.221	-4.85	229.02	6.82
