135.28	0.048532	1.7991	75.676	-23.073	255.67	24.715
138.69	2.5191e-09	4.4133	64.301	-15.666	237	68.304
139.49	1.1258e-06	5.7704	68.586	-17.612	240.13	30.478
142.62	0.0011881	0.028291	72.231	-17.781	253.7	26.001
147.85	6.3398e-09	2.964	60.936	-14.694	249.14	45.267
151.73	4.6533e-10	1.8299	62.33	-14.791	242.29	43.326
154.39	0.00028041	6.1898	69.671	-19.04	247.97	25.895
160.06	5.1426e-10	4.9054	56.476	-14.082	237.73	43.968
163.97	9.2757e-09	2.0674	62.683	-18.172	252.74	44.479
166.6	2.6704e-05	0.26512	68.08	-17.705	246.04	23.044
171.99	9.708e-08	4.0427	66.056	-18.445	244.55	35.246
175.66	1.1593e-05	3.2947	74.687	-19.04	264.94	29.488
180.94	3.0195e-07	5.4113	78.994	-18.886	242.12	34.962
182.14	1.4687e-07	1.3107	69.859	-21.146	249.32	0.60859
189.18	5.7558e-10	0.91127	52.702	-19.049	268.92	33.733
193.51	1.3312e-07	2.6307	63.975	-20.726	265.06	28.947
198.16	3.1495e-05	5.4078	71.334	-18.804	251.91	26.362
202.52	1.7849e-09	2.1281	61.975	-19.316	244.43	21.641
207.9	6.0493e-08	6.0208	62.376	-14.916	250.96	29.763
214.49	1.7496e-07	4.9814	74.067	-21.086	239.29	50.878
216.19	5.9713e-10	3.4405	62.339	-21.608	240.75	17.031
221.34	2.2565e-08	5.7408	77.557	-18.119	236.49	21.095
226.95	1.2833e-09	0.13459	63.553	-21.326	267.11	35.487
231.09	8.1187e-09	1.0386	61.186	-24.614	266.81	24.923
238.39	1.2723e-10	5.2871	64.17	-17.112	243.34	50.607
311.07	8.231e-07	2.2982	74.212	-23.786	249.61	29.702
312.34	1.8963e-09	0.17334	68.683	-15.214	248.08	14.758
315.39	2.9429e-09	2.2978	65.865	-17.728	261.78	14.016
320.13	3.1355e-08	4.128	64.886	-24.247	253.85	28.162
324.92	3.4256e-10	1.5393	66.669	-18.489	244.27	40.622
327.35	1.3104e-07	0.74425	76.308	-23.068	247.26	28.695
329.16	2.4282e-11	6.1353	60.182	-18.959	248.57	9.4867
335.24	1.0496e-07	4.6465	72.008	-20.614	249.35	33.14
338.69	3.7003e-07	4.3945	73.931	-22.263	262.4	32.898
343.38	7.5833e-11	3.2187	73.013	-18.237	240.31	38.588
346.47	8.8019e-08	4.443	75.2	-20.516	245.54	29.117
350.35	8.6496e-09	5.0401	63.853	-24.298	252.71	29.852
354.66	3.6454e-08	1.2542	69.645	-24.802	260.93	34.909
358.77	2.019e-11	0.13017	55.99	-20.919	259.8	36.331
362.47	3.0008e-10	4.9555	65.31	-19.999	243.82	29.061
367.27	3.9221e-11	5.8625	62.528	-22.668	245.14	37.548
369.84	1.2201e-09	1.2166	61.321	-20.482	257.73	21.933
374.79	1.586e-08	1.4181	80.994	-19.065	248.44	29.806
378.84	1.7006e-09	1.2003	81.007	-23.699	265.3	31.227
383.07	1.7361e-10	2.3428	64.172	-18.635	245.22	28.457
387.87	1.0954e-12	2.4215	63.199	-24.062	243.52	34.649
391.71	7.7828e-11	1.7989	72.265	-18.531	240.25	30.306
395.9	2.3798e-11	0.2511	75.195	-15.042	272.44	37.541
510.68	2.5337e-11	1.3486	65.512	-22.469	249.37	31.348
512.33	2.0631e-12	4.2235	60.523	-21.26	250.49	18.285
517.18	1.0831e-10	2.5031	69.729	-19.943	262.91	31.988
521.72	8.156e-15	2.3453	62.288	-20.292	242.86	32.597
525.52	1.5749e-12	1.0593	60.645	-19.672	259.11	27.723
529.89	5.9591e-10	2.8467	74.834	-25.278	254.01	23.949
535.07	2.1173e-12	2.9554	63.463	-20.749	264.84	30.186
539.98	2.3185e-13	4.0614	90.762	-21.656	249.94	26.491
543.27	3.4306e-13	2.9211	80.675	-20.678	260.18	9.6647
550.49	5.3015e-10	2.2831	68.49	-22.358	252.24	29.203
553.19	3.148e-16	4.4299	52.55	-21.997	249.14	3.0542
686.12	3.8801e-14	4.9931	61.813	-22.355	256.25	23.909
689.63	5.6266e-15	5.8647	80.022	-26.526	265.93	35.995
692.39	6.252e-14	6.0083	63.596	-23.6	251.62	29.327
697.64	8.3389e-18	2.8612	57.767	-18.684	241.35	52.818
697.39	1.5087e-16	2.9914	58.402	-22.832	264.79	16.867
701.61	3.6332e-13	4.806	67.771	-21.149	262.37	26.09
705.44	7.7154e-13	4.6539	71.901	-25.072	248.51	28.756
708.12	1.6841e-12	2.9742	80.563	-23.852	261.18	23.041
711.67	8.4637e-15	1.483	61.29	-23.708	249.52	22.85
715.93	6.7668e-13	1.0986	69.51	-21.226	254.48	31.625
718.63	7.9028e-14	5.3844	71.878	-19.772	244	22.168
723.97	8.1398e-15	1.7637	74.869	-22.604	280.69	68.674
