140.13	2.9547e-07	2.6534	73.585	-22.283	253.54	25.572
145.04	7.852e-08	5.5295	58.03	-10.438	226.82	89.217
143.09	4.5416e-08	0.12058	60.933	-12.855	234.28	40.083
145.63	8.5358e-08	0.55739	64.146	-13.455	244.6	32.931
152.78	6.8664e-09	3.8326	56.346	-10.185	239.04	59.259
156.57	5.1481e-08	2.6806	57.297	-10.287	235.43	57.291
157.44	1.9378e-07	0.44277	62.558	-14.546	240.84	32.758
164.91	6.6661e-09	5.759	52.782	-10.358	232.16	55.912
168.76	5.9551e-09	2.9104	57.958	-13.18	242.38	56.499
169.38	1.3844e-07	0.75306	61.688	-12.869	239.94	30.293
176.05	5.4442e-08	4.7569	60.41	-13.521	238.35	45.552
178.77	5.2579e-08	3.8407	67.804	-15.525	255.26	34.624
184.93	4.5722e-09	6.113	71.025	-15.41	236.94	42.707
182.22	9.1671e-09	1.3237	63.664	-16.919	243.59	0.74722
192.58	6.2513e-09	1.5095	51.277	-14.692	257.92	40.1
196.58	5.3894e-10	3.1712	59.685	-16.04	255.19	34.945
201.22	8.6118e-09	5.945	65.104	-14.559	245.08	32.881
205.09	2.9982e-10	2.5799	57.849	-15.49	239.66	26.286
211.28	1.1021e-08	0.33223	58.434	-12.091	244.67	35.391
219.82	6.4285e-10	5.9185	67.907	-17.555	234.24	59.959
218.25	1.4148e-09	3.8036	58.549	-16.889	237.38	21.258
223.88	2.2836e-09	6.1873	70.208	-14.393	233.97	26.533
230.54	5.8911e-10	0.76507	59.96	-17.209	257.64	41.344
233.68	6.2457e-10	1.4939	57.805	-20.66	259.13	28.267
243.7	2.2214e-10	6.2211	60.418	-13.719	237.81	60.358
314.4	5.1087e-10	2.8852	69.948	-21.14	245.69	33.276
314.08	2.2467e-11	0.47998	65.081	-12.931	244.56	17.158
316.92	1.9951e-10	2.5674	62.865	-15.651	256.99	15.508
323.28	1.8982e-11	4.6813	61.897	-20.777	249.25	32.178
329.35	1.2319e-10	2.3184	63.479	-16.27	240.62	45.514
330.63	3.5415e-11	1.3211	71.438	-19.915	243.58	33.121
330.28	1.1194e-10	0.049734	58.073	-16.227	245.31	10.913
338.92	4.7879e-11	5.293	68.345	-18.407	245.56	36.831
342.12	1.8639e-10	4.9981	69.814	-19.402	256.52	36.903
347.67	1.4685e-11	3.9722	68.916	-15.746	237.63	44.297
349.78	7.0295e-12	5.0244	71.292	-18.447	242.5	32.395
353.67	1.9266e-11	5.6246	61.261	-21.094	248.6	33.745
358.28	6.0133e-12	1.8912	66.449	-22.349	256.02	38.019
362.56	7.908e-13	0.79765	54.707	-18.25	254.64	40.361
365.78	1.0835e-12	5.5378	62.558	-17.814	241.03	32.363
371.42	7.4599e-13	0.30934	60.216	-19.733	241.97	42.409
372.26	1.2612e-12	1.6417	59.15	-18.316	253.72	24.052
378.15	1.454e-12	2.0107	76.174	-16.844	244.96	33.802
382	2.537e-13	1.7566	77.149	-21.863	260.75	33.539
386.32	1.8891e-12	2.9145	61.772	-16.307	242.46	32.123
391.75	1.6517e-13	3.1042	60.876	-21.104	240.85	39.008
395.18	4.4146e-13	2.4081	68.75	-16.295	238.13	34.346
399.38	2.3029e-12	0.86466	71.737	-13.423	266.03	40.765
514.15	1.027e-13	1.9589	63.529	-20.764	246.86	33.683
514.42	5.2104e-14	4.592	59.101	-19.288	248.11	19.972
520.47	1.0699e-13	3.0823	67.461	-18.212	259.07	34.457
525.38	1.9331e-14	2.9888	60.677	-18.402	240.98	35.655
528.48	6.9243e-14	1.5798	59.169	-18.196	256.03	29.524
532.55	1.1713e-14	3.3137	72.267	-23.668	251.51	25.541
538.13	1.7197e-15	3.4938	61.828	-19.296	261.45	31.892
542.95	4.2618e-13	4.5825	87.461	-20.616	247.84	28.187
544.34	5.5627e-15	3.1087	77.423	-19.062	257.12	10.468
553.72	1.0058e-15	2.8508	66.369	-20.473	249.61	31.65
553.55	1.3759e-15	4.4925	51.728	-20.274	247.09	3.2869
688.73	6.0158e-16	5.4524	60.576	-21.073	254.11	25.152
693.17	1e-16	0.20447	77.434	-24.931	262.61	38
695.62	1e-16	0.2939	62.276	-21.992	249.6	31.254
703	1e-16	3.8053	56.916	-17.36	239.58	56.162
699.15	1e-16	3.302	57.552	-21.34	262.26	17.799
704.33	1e-16	5.2842	66.276	-20.059	260.01	27.253
708.64	1e-16	5.217	70.076	-23.794	246.82	30.287
710.56	1e-16	3.4033	78.462	-22.839	259.06	24.033
714.26	1e-16	1.9375	60.176	-22.121	247.81	24.36
719.35	1e-16	1.6994	67.815	-19.856	252.23	33.59
721.18	1e-16	5.8327	69.964	-18.47	242.63	23.748
728.69	1e-16	2.5946	73.191	-21.652	273.85	70.197
729.78	1e-16	4.4443	66.559	-23.101	258.52	33.876
734.17	1e-16	3.2832	66.782	-16.481	239.85	35.612
736.86	1e-16	5.4381	66.628	-24.97	255.19	31.755
739.55	1e-16	4.9734	74.495	-19.648	246.45	26.019
742.5	1e-16	5.4026	65.573	-20.918	270.3	26.212
744.53	1e-16	4.2017	69.373	-22.143	253.11	14.369
753.19	1e-16	4.1028	65.01	-22.114	252.29	40.678
753.21	1e-16	4.8253	77.448	-20.903	262.81	22.064
759.53	1e-16	3.4859	71.39	-19.771	244.51	33.822
763.58	1e-16	5.5887	69.936	-23.726	241.49	34.732
765.03	1e-16	6.2292	64.582	-19.725	255.92	24.421
770.26	1e-16	4.8321	81.964	-20.029	250.14	31.521
773.08	1e-16	3.6578	72.331	-24.863	242.24	25.729
778.64	1e-16	3.1057	80.34	-16.882	242.28	35.076
