220.81	0.00045909	1.9954	322.44	-6.917	142.44	7.139
223.84	0.00098304	2.228	325.37	-6.4004	145.52	6.196
227.33	2.0923e-08	6.0672	317.26	-0.49546	131.44	3.227
231.5	1.7503e-06	0.22881	333.3	-3.6372	150.47	2.3422
235.56	8.365e-08	0.41975	330.71	-3.4598	130.8	0.76242
239.99	1.5785e-07	2.6925	321.87	-9.4369	171.08	2.2228
243.7	4.2663e-09	4.8353	311.99	-0.51938	146.37	18.799
248.83	4.7002e-08	1.1258	334.7	-5.6033	166.49	-2.3301
253.57	2.1227e-06	3.6461	333.98	-2.489	140.38	-0.62564
258.48	1.2307e-10	0.033631	339.44	0.0034882	167.01	12.08
263.11	1.896e-08	3.6576	311.8	-3.2084	151.56	-4.4992
268.69	1.1399e-08	4.505	323.78	-2.6859	139.02	-12.127
272.69	9.6238e-10	4.6454	314.89	-1.3392	131.19	2.7434
278.1	2.2006e-09	3.5966	318.58	-3.8706	156.22	-6.6595
407.15	1.3416e-10	1.5317	323.11	-1.7166	156.89	20.701
410.66	1.0757e-12	5.2439	303.01	-3.0198	142.71	-17.947
413.18	2.827e-07	1.706	319.96	-4.2348	142.66	0.72149
544.45	1.3493e-12	1.4021	321.92	-5.6916	157.96	-18.009
548.58	2.6645e-13	2.1665	321.97	-0.39967	137.18	-12.694
550.37	2.6166e-14	5.0375	320.26	-0.13388	153.62	30.5
553.38	6.5599e-13	0.79645	307.99	-7.1066	137.91	5.8556
556.25	7.9466e-14	2.5191	305.01	-4.8477	135.99	9.6805
559.27	2.3995e-16	1.6692	308.07	-8.6455	162.44	-16.877
563.6	2.9917e-16	0.91891	305.68	-3.9458	135.85	-3.6494
566.64	7.6813e-10	4.2768	322.8	-7.1748	140.99	-0.5163
570.11	4.9513e-14	4.3218	312.1	-7.0664	145.16	-6.359
573.15	3.5688e-15	1.1519	303	-6.9804	137.58	3.2659
576.84	2.9643e-14	0.25383	313.14	-7.4934	157.12	4.1067
579.87	4.541e-12	6.1984	316.59	-1.0623	145.32	13.253
583.54	1.2044e-12	0.74172	312.7	-3.5678	145.3	2.5302
586.93	5.1198e-14	5.8206	310.75	-2.2864	143.83	5.024
590.47	8.6582e-17	3.6904	298.51	-8.3168	127.95	0.96677
594.02	9.3835e-16	4.1635	314.08	-1.2897	156.37	-5.0399
597.18	2.9013e-15	3.1373	313.79	-5.2385	123.29	3.6708
601.07	4.4516e-17	6.2785	303.54	-4.4994	156.2	-5.7395
603.79	1.8214e-16	0.074025	310.37	-4.0238	130.23	9.1338
608.34	2.0269e-14	1.4143	310.18	-4.8793	153.03	8.5259
611.98	3.4422e-14	1.0871	315.3	-4.425	143.28	-3.1697
615.52	4.008e-16	0.030389	306.72	-2.1866	146.59	-5.0391
619.25	7.9391e-13	4.977	327.86	-3.1612	143.3	-4.5516
622.45	1.0671e-14	3.1798	341.5	-3.358	139.75	3.6429
626.26	3.5457e-17	1.6852	311.36	-5.5474	162.33	-0.78015
630.08	5.7529e-15	2.5101	316.5	-6.7214	160.48	3.2683
633.36	2.7086e-12	1.518	317.05	-3.6156	148.55	11.028
636.97	2.5121e-15	5.2097	301.7	-6.1586	138.94	6.2652
640.95	1.6791e-15	4.2916	309.64	-7.1371	148.63	-0.82622
644.57	9.7775e-16	2.2032	315.08	-2.9762	157.26	-2.2402
806.35	6.9519e-15	4.1485	310.75	-6.1257	151.95	6.9352
809.06	8.3389e-18	1.4682	307.94	-3.1089	153	-14.969
812.25	7.2253e-15	5.0363	307.05	-5.1476	147.32	4.8088
816.7	7.5066e-17	3.0123	312.5	-4.3053	136.41	-15.821
819.43	1.6244e-13	1.1984	319.96	-2.8485	137.52	0.17435
823.32	3.1233e-13	5.1421	327.41	-4.9861	139.86	-2.763
825.37	8.3389e-18	6.2367	300.36	-1.4336	129.01	19.228
830.91	1.0958e-15	3.0599	299.63	-5.7582	140.09	-0.4165
834.88	5.9561e-13	6.129	323.61	-5.7243	149.46	-2.5275
838.96	5.1137e-17	0.040384	310.56	-8.0484	133.07	-1.2716
842.97	1.0129e-13	4.2863	322.41	-5.9236	156.63	1.0433
847.14	8.3389e-18	4.1989	300.24	-6.0278	153.33	26.948
851.25	1.7808e-12	1.0728	323.62	-5.2719	148.97	-0.084822
856.54	2.2974e-16	3.1762	314.11	-4.7095	125.91	-11.348
860.44	8.3389e-18	0.54149	309.54	-0.90041	131.62	-9.87
862.7	5.3839e-15	1.1328	321.66	-4.9845	134.1	20.545
867.94	2.4736e-12	6.2416	325.02	-7.0497	145.5	12.775
872.57	6.124e-15	5.4579	317.62	-6.6421	154.29	-4.9086
1073.7	8.3389e-18	5.6956	305.29	-5.0857	151.5	36.341
1076.3	1.0269e-12	3.1168	318.9	-7.096	140.07	4.2873
1079.6	2.889e-16	3.5784	308.26	-3.7118	154.95	0.50622
1082.7	1.2395e-15	5.9444	316.44	-8.8582	157.05	-3.7576
1086.4	8.0249e-17	1.4287	310.62	-3.5574	138.43	-5.6731
1090	1.0482e-17	0.10929	309.54	-5.6775	138.87	-7.8306
1093.1	6.601e-17	3.3152	308.63	-4.4442	157.5	0.6264
1096.9	2.5403e-17	0.92147	302.64	-1.8822	140	-7.1664
1100.4	2.9458e-16	3.6175	315.17	-2.3158	164.05	4.3687
1103.2	2.1242e-16	3.8381	302.4	-4.9604	134.13	7.8319
1107.5	7.3494e-17	0.99233	312.31	-6.7613	123.75	-0.37369
1111	8.829e-13	3.7764	316.96	-6.5508	148.72	6.098
1115.2	2.8128e-15	5.9615	322.74	-0.7175	143.76	-13.391
1118.6	3.2619e-13	4.3985	315.92	-6.4537	150.1	8.7739
1121	7.7377e-16	3.772	333.91	-2.8278	124.16	12.481
1126.4	1.3382e-17	1.4564	304.05	-6.6345	142.72	-8.7791
1128.1	8.3389e-18	1.2393	298.98	-0.29712	132.96	27.519
1133.8	2.2409e-16	1.8539	305.48	-2.4611	154.53	-0.82291
1137.1	1.0196e-15	0.37788	303.9	-4.1123	142.23	14.259
1141.2	1.9913e-16	4.3405	315.24	-0.73431	127.45	4.1906
1145.5	2.1692e-15	0.14923	313.88	-1.2602	145.86	-5.6079
1149.2	8.3389e-18	6.0576	291.6	-0.44669	152.9	-15.301
1153	8.3389e-18	0.8506	304.44	-2.0172	155.2	-17.598
1157.1	1.6033e-17	5.7031	302.05	-1.8208	131	2.3494
1160.6	8.3389e-18	6.0056	303.37	-3.0903	125.11	6.3507
1165	1.1251e-12	6.0805	332.42	-4.4183	141.48	4.7055
1169.2	3.1804e-15	2.4355	303.38	-5.1401	151.37	5.4649
1173.2	1.9204e-16	1.9063	305.7	-7.7156	135.71	-0.11541
1177.2	8.3389e-18	5.8998	306.7	-3.0637	152.34	49.077
