164.58	1.5148e-07	0.60428	297.91	-18.478	220.41	5.147
167.11	1.7971e-08	1.7748	48.068	-1.5472	227.98	29.079
168.38	1.6664e-08	4.5282	353.6	-15.078	228.08	-5.1712
178.58	3.9871e-08	5.158	49.158	0.1227	231.68	0.21279
179.88	4.2556e-10	5.6425	48.207	-1.4453	225.73	50.126
183.42	3.5515e-08	2.7699	71.931	-4.8658	223.13	1.3058
183.62	3.7331e-09	5.8344	45.194	-0.43986	229.38	33.756
191.28	2.0224e-09	2.7902	291.37	-23.911	217.24	8.7435
195.94	5.234e-09	5.101	131.11	-8.6665	236.86	7.3269
198.26	3.5798e-09	2.175	289.98	-20.083	238.97	-19.143
202.16	2.9713e-09	2.5842	49.726	-1.1615	228.59	16.75
210.15	2.0551e-09	3.2776	112.54	-8.3292	223.13	17.067
216.13	2.5181e-09	0.69926	44.941	-0.9608	223.27	-21.898
217.66	5.4051e-10	3.686	88.328	-8.6579	229.25	0.4526
218.69	2.1852e-09	2.4894	301.11	-18.631	220.62	14.394
227.02	1.8413e-09	2.6945	356.52	-12.352	224.36	-3.0818
238.8	9.3286e-11	5.5728	124.8	-10.273	236.13	-0.027356
245.16	2.5659e-09	2.2564	50.118	-2.1894	223.92	-31.761
247.75	4.4132e-11	5.3399	295.24	-17.711	233.1	31.05
253.15	1.4251e-09	3.3309	49.584	0.16941	228.68	27.626
258.25	1.464e-11	4.4693	51.414	-0.85275	223.48	27.429
353.94	1.2457e-11	2.1905	111.69	-7.0882	227.14	-14.067
356.67	4.0824e-11	0.41256	278.3	-15.844	231.88	4.0257
358.05	5.2958e-12	2.2542	131.15	-6.5824	217.53	13.294
358.11	1.7572e-12	2.6222	49.877	-2.8841	227.86	0.98609
369.69	3.0968e-12	3.6191	124.31	-9.1456	240.74	4.5116
373.5	9.6995e-12	5.6414	296.24	-24.354	235.23	-1.501
373.94	7.0731e-12	3.1856	287.24	-18.912	243.38	6.4419
375.07	1.0496e-11	4.4387	100.75	-3.9435	228.75	27.568
375.65	4.9047e-13	6.1357	52.329	-1.8837	235.26	-5.0441
384.09	4.9775e-13	1.4104	79.481	-13.779	245.37	-19.965
386.91	2.3194e-11	3.3666	71.245	-13.973	237.94	-14.265
388.07	2.9986e-12	0.3849	96.836	-9.615	221.12	18.269
389.4	8.9477e-13	3.1977	53.65	-3.0836	220.69	3.7011
390.28	6.1599e-12	4.1958	56.903	-12.994	238	-5.4385
390.76	3.5325e-13	0.96474	285.07	-16.1	232.71	12.747
393.89	4.3802e-12	2.2745	61.162	-13.315	248.97	-2.5199
396.35	3.2063e-12	3.295	125.67	-8.3794	220.79	2.3736
397.48	1.6955e-13	5.7396	108.23	-11.717	234.46	13.892
397.67	7.6508e-13	0.3539	64.506	-7.785	259.36	-20.249
401.57	5.573e-13	5.4222	79.127	-11.726	233.61	-12.214
405.58	4.2017e-13	1.3736	74.229	-14.643	249.42	12.193
407.87	5.0285e-12	1.0085	299.34	-21.657	232.19	4.0923
408.5	7.8791e-13	2.7812	89.409	-4.6476	230.28	23.847
409.68	7.0893e-13	2.6146	68.713	-7.8046	240.53	-3.8795
411.39	3.8906e-14	3.497	48.025	-0.94865	224.95	4.2152
413.86	4.1986e-12	6.1823	75.971	-12.765	239.66	-2.2494
418.11	1.1084e-12	5.9044	71.953	-12.922	245.81	9.4749
421.33	6.1016e-14	0.82471	296.71	-15.186	217.83	9.1295
421.45	1.3086e-14	3.6505	53.669	-3.7738	226.31	53.621
422.42	1.179e-12	5.9069	65.703	-11.282	235.87	-5.5644
433.61	4.4994e-13	0.05442	47.649	-4.0751	231.77	53.88
555.55	7.1874e-16	1.9232	68.719	-13.482	261.52	-11.35
558.11	4.7273e-16	4.9996	61.353	-10.172	265.96	15.963
560.75	3.2842e-15	1.7689	65.199	-13.074	241.63	-17.563
563.44	1.1306e-15	1.1443	77.276	-14.026	257.42	-10.442
566.15	2.8275e-16	2.427	69.701	-7.8384	252.87	-22.459
568.87	4.5446e-14	0.77841	67.437	-13.057	239.93	-8.935
571.61	1.1627e-15	4.7322	74.15	-10.549	249.73	-6.3715
574.36	2.0699e-15	0.58498	78.22	-8.0114	242.76	-1.7146
577.12	3.0196e-15	3.2642	75.592	-15.772	264.75	-24.58
579.89	9.429e-16	0.21199	80.373	-13.1	238.21	-18.151
582.67	1e-16	0.49764	62.371	-16.329	254.42	20.033
585.45	1.7559e-15	0.55641	81.959	-13.058	232.87	-2.9473
